investor_id,name,pan,state,city,city_tier,gender,dob,kyc_status,risk_profile,registration_date
INV01587,Investor 1587,ABCDE1587F,Rajasthan,City_63,B30,Other,1996-07-06,KYC_VERIFIED,Conservative,2021-01-01
INV01588,Investor 1588,ABCDE1588F,Tamil Nadu,City_20,B30,Female,1996-07-06,KYC_VERIFIED,Aggressive,2021-01-01
INV01589,Investor 1589,ABCDE1589F,Delhi,City_82,B30,Female,1996-07-06,KYC_VERIFIED,Conservative,2021-01-01
INV01590,Investor 1590,ABCDE1590F,Punjab,City_89,B30,Female,1966-07-14,KYC_VERIFIED,Aggressive,2021-01-01
INV01591,Investor 1591,ABCDE1591F,Tamil Nadu,City_19,B30,Male,2006-07-04,KYC_VERIFIED,Conservative,2021-01-01
INV01592,Investor 1592,ABCDE1592F,Rajasthan,City_67,T30,Other,1996-07-06,KYC_VERIFIED,Moderate,2021-01-01
INV01593,Investor 1593,ABCDE1593F,Punjab,City_23,B30,Female,1996-07-06,KYC_VERIFIED,Moderate,2021-01-01
INV01594,Investor 1594,ABCDE1594F,Maharashtra,City_70,B30,Female,1966-07-14,KYC_VERIFIED,Moderate,2021-01-01
INV01595,Investor 1595,ABCDE1595F,Delhi,City_14,T30,Female,1986-07-09,KYC_VERIFIED,Conservative,2021-01-01
INV01596,Investor 1596,ABCDE1596F,Maharashtra,City_45,T30,Other,1986-07-09,KYC_VERIFIED,Moderate,2021-01-01
INV01597,Investor 1597,ABCDE1597F,Delhi,City_37,T30,Male,1986-07-09,KYC_VERIFIED,Conservative,2021-01-01
INV01598,Investor 1598,ABCDE1598F,West Bengal,City_42,B30,Other,1986-07-09,KYC_VERIFIED,Conservative,2021-01-01
INV01599,Investor 1599,ABCDE1599F,Karnataka,City_84,T30,Other,2006-07-04,KYC_VERIFIED,Conservative,2021-01-01
INV01600,Investor 1600,ABCDE1600F,UP,City_69,T30,Male,1986-07-09,KYC_VERIFIED,Conservative,2021-01-01
INV01601,Investor 1601,ABCDE1601F,Rajasthan,City_23,B30,Other,1986-07-09,KYC_VERIFIED,Aggressive,2021-01-01
INV01602,Investor 1602,ABCDE1602F,Delhi,City_61,T30,Male,1996-07-06,KYC_VERIFIED,Aggressive,2021-01-01
INV01603,Investor 1603,ABCDE1603F,UP,City_45,T30,Other,1996-07-06,KYC_VERIFIED,Conservative,2021-01-01
INV01604,Investor 1604,ABCDE1604F,UP,City_25,T30,Female,1996-07-06,KYC_VERIFIED,Aggressive,2021-01-01
INV01605,Investor 1605,ABCDE1605F,Maharashtra,City_97,B30,Other,1996-07-06,KYC_VERIFIED,Aggressive,2021-01-01
INV01606,Investor 1606,ABCDE1606F,Karnataka,City_10,T30,Male,1996-07-06,KYC_VERIFIED,Aggressive,2021-01-01
INV01607,Investor 1607,ABCDE1607F,Gujarat,City_93,B30,Male,1986-07-09,KYC_VERIFIED,Conservative,2021-01-01
INV01608,Investor 1608,ABCDE1608F,Punjab,City_64,T30,Other,1996-07-06,KYC_VERIFIED,Moderate,2021-01-01
INV01609,Investor 1609,ABCDE1609F,Kerala,City_91,T30,Other,1966-07-14,KYC_VERIFIED,Moderate,2021-01-01
INV01610,Investor 1610,ABCDE1610F,Punjab,City_29,T30,Female,1996-07-06,KYC_VERIFIED,Moderate,2021-01-01
INV01611,Investor 1611,ABCDE1611F,Karnataka,City_90,T30,Other,1986-07-09,KYC_VERIFIED,Aggressive,2021-01-01
INV01612,Investor 1612,ABCDE1612F,Kerala,City_62,T30,Other,1986-07-09,KYC_VERIFIED,Conservative,2021-01-01
INV01613,Investor 1613,ABCDE1613F,Kerala,City_53,T30,Female,2006-07-04,KYC_VERIFIED,Conservative,2021-01-01
INV01614,Investor 1614,ABCDE1614F,Delhi,City_77,T30,Female,1996-07-06,KYC_VERIFIED,Conservative,2021-01-01
INV01615,Investor 1615,ABCDE1615F,Karnataka,City_17,T30,Female,1986-07-09,KYC_VERIFIED,Conservative,2021-01-01
INV01616,Investor 1616,ABCDE1616F,West Bengal,City_66,T30,Other,1996-07-06,KYC_VERIFIED,Moderate,2021-01-01
INV01617,Investor 1617,ABCDE1617F,Gujarat,City_27,B30,Other,1986-07-09,KYC_VERIFIED,Moderate,2021-01-01
INV01618,Investor 1618,ABCDE1618F,Kerala,City_22,T30,Female,2006-07-04,KYC_VERIFIED,Conservative,2021-01-01
INV01619,Investor 1619,ABCDE1619F,Karnataka,City_52,B30,Female,2006-07-04,KYC_VERIFIED,Moderate,2021-01-01
INV01620,Investor 1620,ABCDE1620F,UP,City_54,T30,Other,1996-07-06,KYC_VERIFIED,Aggressive,2021-01-01
INV01621,Investor 1621,ABCDE1621F,Maharashtra,City_29,B30,Other,1996-07-06,KYC_VERIFIED,Aggressive,2021-01-01
INV01622,Investor 1622,ABCDE1622F,Punjab,City_9,B30,Other,1996-07-06,KYC_VERIFIED,Moderate,2021-01-01
INV01623,Investor 1623,ABCDE1623F,Maharashtra,City_65,T30,Female,1976-07-11,KYC_VERIFIED,Conservative,2021-01-01
INV01624,Investor 1624,ABCDE1624F,Delhi,City_48,B30,Male,1986-07-09,KYC_VERIFIED,Conservative,2021-01-01
INV01625,Investor 1625,ABCDE1625F,Karnataka,City_18,T30,Other,1986-07-09,KYC_VERIFIED,Moderate,2021-01-01
INV01626,Investor 1626,ABCDE1626F,Rajasthan,City_20,B30,Female,1996-07-06,KYC_VERIFIED,Moderate,2021-01-01
INV01627,Investor 1627,ABCDE1627F,Kerala,City_67,B30,Female,1986-07-09,KYC_VERIFIED,Moderate,2021-01-01
INV01628,Investor 1628,ABCDE1628F,Kerala,City_62,T30,Other,1996-07-06,KYC_VERIFIED,Moderate,2021-01-01
INV01629,Investor 1629,ABCDE1629F,Rajasthan,City_77,B30,Other,1986-07-09,KYC_VERIFIED,Aggressive,2021-01-01
INV01630,Investor 1630,ABCDE1630F,Rajasthan,City_26,T30,Female,1996-07-06,KYC_VERIFIED,Aggressive,2021-01-01
INV01631,Investor 1631,ABCDE1631F,Karnataka,City_78,T30,Female,1996-07-06,KYC_VERIFIED,Moderate,2021-01-01
INV01632,Investor 1632,ABCDE1632F,Rajasthan,City_85,T30,Female,1966-07-14,KYC_VERIFIED,Moderate,2021-01-01
INV01633,Investor 1633,ABCDE1633F,Karnataka,City_14,T30,Male,1996-07-06,KYC_VERIFIED,Aggressive,2021-01-01
INV01634,Investor 1634,ABCDE1634F,Gujarat,City_75,T30,Male,1976-07-11,KYC_VERIFIED,Aggressive,2021-01-01
INV01635,Investor 1635,ABCDE1635F,Delhi,City_6,B30,Other,1976-07-11,KYC_VERIFIED,Aggressive,2021-01-01
INV01636,Investor 1636,ABCDE1636F,Karnataka,City_54,B30,Other,1986-07-09,KYC_VERIFIED,Conservative,2021-01-01
INV01637,Investor 1637,ABCDE1637F,Punjab,City_63,B30,Female,1996-07-06,KYC_VERIFIED,Aggressive,2021-01-01
INV01638,Investor 1638,ABCDE1638F,West Bengal,City_98,T30,Female,1966-07-14,KYC_VERIFIED,Aggressive,2021-01-01
INV01639,Investor 1639,ABCDE1639F,Rajasthan,City_81,T30,Female,1986-07-09,KYC_VERIFIED,Moderate,2021-01-01
INV01640,Investor 1640,ABCDE1640F,Tamil Nadu,City_71,T30,Female,2006-07-04,KYC_VERIFIED,Moderate,2021-01-01
INV01641,Investor 1641,ABCDE1641F,Punjab,City_87,B30,Other,1996-07-06,KYC_VERIFIED,Conservative,2021-01-01
INV01642,Investor 1642,ABCDE1642F,Kerala,City_42,T30,Male,2006-07-04,KYC_VERIFIED,Moderate,2021-01-01
INV01643,Investor 1643,ABCDE1643F,Karnataka,City_95,B30,Female,2006-07-04,KYC_VERIFIED,Moderate,2021-01-01
INV01644,Investor 1644,ABCDE1644F,UP,City_6,T30,Female,1996-07-06,KYC_VERIFIED,Conservative,2021-01-01
INV01645,Investor 1645,ABCDE1645F,Delhi,City_87,B30,Male,1996-07-06,KYC_VERIFIED,Conservative,2021-01-01
INV01646,Investor 1646,ABCDE1646F,Kerala,City_9,B30,Male,1986-07-09,KYC_VERIFIED,Conservative,2021-01-01
INV01647,Investor 1647,ABCDE1647F,Gujarat,City_5,B30,Other,1996-07-06,KYC_VERIFIED,Moderate,2021-01-01
INV01648,Investor 1648,ABCDE1648F,Gujarat,City_93,T30,Male,1996-07-06,KYC_VERIFIED,Conservative,2021-01-01
INV01649,Investor 1649,ABCDE1649F,Punjab,City_78,T30,Male,1996-07-06,KYC_VERIFIED,Aggressive,2021-01-01
INV01650,Investor 1650,ABCDE1650F,Gujarat,City_85,B30,Male,2006-07-04,KYC_VERIFIED,Aggressive,2021-01-01
INV01651,Investor 1651,ABCDE1651F,Kerala,City_28,B30,Female,1966-07-14,KYC_VERIFIED,Conservative,2021-01-01
INV01652,Investor 1652,ABCDE1652F,Tamil Nadu,City_36,T30,Male,1996-07-06,KYC_VERIFIED,Aggressive,2021-01-01
INV01653,Investor 1653,ABCDE1653F,Karnataka,City_40,B30,Male,2006-07-04,KYC_VERIFIED,Moderate,2021-01-01
INV01654,Investor 1654,ABCDE1654F,Delhi,City_59,B30,Other,1976-07-11,KYC_VERIFIED,Conservative,2021-01-01
INV01655,Investor 1655,ABCDE1655F,UP,City_58,T30,Male,1986-07-09,KYC_VERIFIED,Moderate,2021-01-01
INV01656,Investor 1656,ABCDE1656F,Tamil Nadu,City_8,B30,Female,1996-07-06,KYC_VERIFIED,Aggressive,2021-01-01
INV01657,Investor 1657,ABCDE1657F,Delhi,City_100,T30,Other,1996-07-06,KYC_VERIFIED,Aggressive,2021-01-01
INV01658,Investor 1658,ABCDE1658F,Karnataka,City_68,T30,Female,1966-07-14,KYC_VERIFIED,Moderate,2021-01-01
INV01659,Investor 1659,ABCDE1659F,Karnataka,City_40,B30,Other,2006-07-04,KYC_VERIFIED,Moderate,2021-01-01
INV01660,Investor 1660,ABCDE1660F,Karnataka,City_56,T30,Male,1976-07-11,KYC_VERIFIED,Moderate,2021-01-01
INV01661,Investor 1661,ABCDE1661F,Maharashtra,City_38,B30,Female,1986-07-09,KYC_VERIFIED,Conservative,2021-01-01
INV01662,Investor 1662,ABCDE1662F,Tamil Nadu,City_19,T30,Female,1996-07-06,KYC_VERIFIED,Aggressive,2021-01-01
INV01663,Investor 1663,ABCDE1663F,Kerala,City_84,T30,Male,1996-07-06,KYC_VERIFIED,Conservative,2021-01-01
INV01664,Investor 1664,ABCDE1664F,Karnataka,City_97,T30,Male,1966-07-14,KYC_VERIFIED,Aggressive,2021-01-01
INV01665,Investor 1665,ABCDE1665F,West Bengal,City_48,B30,Male,1966-07-14,KYC_VERIFIED,Conservative,2021-01-01
INV01666,Investor 1666,ABCDE1666F,Punjab,City_48,B30,Male,1996-07-06,KYC_VERIFIED,Conservative,2021-01-01
INV01667,Investor 1667,ABCDE1667F,Kerala,City_90,T30,Female,1966-07-14,KYC_VERIFIED,Moderate,2021-01-01
INV01668,Investor 1668,ABCDE1668F,Rajasthan,City_92,T30,Female,1986-07-09,KYC_VERIFIED,Moderate,2021-01-01
INV01669,Investor 1669,ABCDE1669F,Kerala,City_6,T30,Other,1966-07-14,KYC_VERIFIED,Conservative,2021-01-01
INV01670,Investor 1670,ABCDE1670F,Maharashtra,City_57,T30,Other,1996-07-06,KYC_VERIFIED,Conservative,2021-01-01
INV01671,Investor 1671,ABCDE1671F,Punjab,City_46,B30,Other,2006-07-04,KYC_VERIFIED,Aggressive,2021-01-01
INV01672,Investor 1672,ABCDE1672F,Delhi,City_86,T30,Male,2006-07-04,KYC_VERIFIED,Conservative,2021-01-01
INV01673,Investor 1673,ABCDE1673F,West Bengal,City_52,B30,Female,1996-07-06,KYC_VERIFIED,Conservative,2021-01-01
INV01674,Investor 1674,ABCDE1674F,Delhi,City_6,B30,Other,2006-07-04,KYC_VERIFIED,Aggressive,2021-01-01
INV01675,Investor 1675,ABCDE1675F,Gujarat,City_74,B30,Other,1966-07-14,KYC_VERIFIED,Moderate,2021-01-01
INV01676,Investor 1676,ABCDE1676F,Maharashtra,City_70,B30,Male,1966-07-14,KYC_VERIFIED,Conservative,2021-01-01
INV01677,Investor 1677,ABCDE1677F,Rajasthan,City_92,T30,Male,1986-07-09,KYC_VERIFIED,Conservative,2021-01-01
INV01678,Investor 1678,ABCDE1678F,UP,City_23,B30,Female,1986-07-09,KYC_VERIFIED,Aggressive,2021-01-01
INV01679,Investor 1679,ABCDE1679F,UP,City_87,B30,Male,1966-07-14,KYC_VERIFIED,Aggressive,2021-01-01
INV01680,Investor 1680,ABCDE1680F,Kerala,City_66,B30,Male,1996-07-06,KYC_VERIFIED,Aggressive,2021-01-01
INV01681,Investor 1681,ABCDE1681F,Rajasthan,City_97,T30,Female,2006-07-04,KYC_VERIFIED,Conservative,2021-01-01
INV01682,Investor 1682,ABCDE1682F,Delhi,City_99,B30,Female,1986-07-09,KYC_VERIFIED,Conservative,2021-01-01
INV01683,Investor 1683,ABCDE1683F,Karnataka,City_62,B30,Other,1966-07-14,KYC_VERIFIED,Aggressive,2021-01-01
INV01684,Investor 1684,ABCDE1684F,Gujarat,City_98,B30,Male,1986-07-09,KYC_VERIFIED,Aggressive,2021-01-01
INV01685,Investor 1685,ABCDE1685F,Maharashtra,City_70,T30,Other,1986-07-09,KYC_VERIFIED,Aggressive,2021-01-01
INV01686,Investor 1686,ABCDE1686F,Gujarat,City_99,T30,Female,1966-07-14,KYC_VERIFIED,Aggressive,2021-01-01
INV01687,Investor 1687,ABCDE1687F,Kerala,City_55,T30,Male,2006-07-04,KYC_VERIFIED,Conservative,2021-01-01
INV01688,Investor 1688,ABCDE1688F,Karnataka,City_49,B30,Other,1966-07-14,KYC_VERIFIED,Moderate,2021-01-01
INV01689,Investor 1689,ABCDE1689F,Rajasthan,City_85,T30,Other,2006-07-04,KYC_VERIFIED,Aggressive,2021-01-01
INV01690,Investor 1690,ABCDE1690F,Rajasthan,City_15,B30,Other,1996-07-06,KYC_VERIFIED,Aggressive,2021-01-01
INV01691,Investor 1691,ABCDE1691F,UP,City_99,T30,Other,2006-07-04,KYC_VERIFIED,Aggressive,2021-01-01
INV01692,Investor 1692,ABCDE1692F,Delhi,City_40,T30,Other,2006-07-04,KYC_VERIFIED,Aggressive,2021-01-01
INV01693,Investor 1693,ABCDE1693F,Delhi,City_87,B30,Female,1996-07-06,KYC_VERIFIED,Conservative,2021-01-01
INV01694,Investor 1694,ABCDE1694F,UP,City_99,B30,Other,1996-07-06,KYC_VERIFIED,Conservative,2021-01-01
INV01695,Investor 1695,ABCDE1695F,Delhi,City_21,T30,Male,2006-07-04,KYC_VERIFIED,Moderate,2021-01-01
INV01696,Investor 1696,ABCDE1696F,Rajasthan,City_45,B30,Female,1996-07-06,KYC_VERIFIED,Conservative,2021-01-01
INV01697,Investor 1697,ABCDE1697F,Punjab,City_72,B30,Other,2006-07-04,KYC_VERIFIED,Moderate,2021-01-01
INV01698,Investor 1698,ABCDE1698F,Rajasthan,City_78,T30,Female,2006-07-04,KYC_VERIFIED,Conservative,2021-01-01
INV01699,Investor 1699,ABCDE1699F,Punjab,City_27,T30,Other,1966-07-14,KYC_VERIFIED,Aggressive,2021-01-01
INV01700,Investor 1700,ABCDE1700F,West Bengal,City_20,B30,Male,1996-07-06,KYC_VERIFIED,Moderate,2021-01-01
INV01701,Investor 1701,ABCDE1701F,Rajasthan,City_5,T30,Other,2006-07-04,KYC_VERIFIED,Conservative,2021-01-01
INV01702,Investor 1702,ABCDE1702F,Gujarat,City_19,T30,Other,1996-07-06,KYC_VERIFIED,Aggressive,2021-01-01
INV01703,Investor 1703,ABCDE1703F,Punjab,City_24,T30,Other,1986-07-09,KYC_VERIFIED,Conservative,2021-01-01
INV01704,Investor 1704,ABCDE1704F,Karnataka,City_36,T30,Male,1996-07-06,KYC_VERIFIED,Conservative,2021-01-01
INV01705,Investor 1705,ABCDE1705F,Delhi,City_4,T30,Male,1966-07-14,KYC_VERIFIED,Aggressive,2021-01-01
INV01706,Investor 1706,ABCDE1706F,Delhi,City_50,T30,Other,1996-07-06,KYC_VERIFIED,Aggressive,2021-01-01
INV01707,Investor 1707,ABCDE1707F,Punjab,City_2,T30,Female,1986-07-09,KYC_VERIFIED,Aggressive,2021-01-01
INV01708,Investor 1708,ABCDE1708F,Rajasthan,City_43,T30,Other,1986-07-09,KYC_VERIFIED,Conservative,2021-01-01
INV01709,Investor 1709,ABCDE1709F,West Bengal,City_68,B30,Male,2006-07-04,KYC_VERIFIED,Aggressive,2021-01-01
INV01710,Investor 1710,ABCDE1710F,Maharashtra,City_66,T30,Other,2006-07-04,KYC_VERIFIED,Aggressive,2021-01-01
INV01711,Investor 1711,ABCDE1711F,UP,City_92,T30,Male,1996-07-06,KYC_VERIFIED,Moderate,2021-01-01
INV01712,Investor 1712,ABCDE1712F,West Bengal,City_90,T30,Male,1976-07-11,KYC_VERIFIED,Moderate,2021-01-01
INV01713,Investor 1713,ABCDE1713F,Punjab,City_62,T30,Other,1966-07-14,KYC_VERIFIED,Aggressive,2021-01-01
INV01714,Investor 1714,ABCDE1714F,Delhi,City_73,B30,Male,1976-07-11,KYC_VERIFIED,Moderate,2021-01-01
INV01715,Investor 1715,ABCDE1715F,Punjab,City_8,T30,Male,1976-07-11,KYC_VERIFIED,Moderate,2021-01-01
INV01716,Investor 1716,ABCDE1716F,Gujarat,City_65,B30,Other,2006-07-04,KYC_VERIFIED,Conservative,2021-01-01
INV01717,Investor 1717,ABCDE1717F,Maharashtra,City_15,T30,Female,1976-07-11,KYC_VERIFIED,Aggressive,2021-01-01
INV01718,Investor 1718,ABCDE1718F,Punjab,City_100,B30,Other,1966-07-14,KYC_VERIFIED,Conservative,2021-01-01
INV01719,Investor 1719,ABCDE1719F,Tamil Nadu,City_16,T30,Other,1996-07-06,KYC_VERIFIED,Aggressive,2021-01-01
INV01720,Investor 1720,ABCDE1720F,UP,City_85,B30,Male,1986-07-09,KYC_VERIFIED,Aggressive,2021-01-01
INV01721,Investor 1721,ABCDE1721F,Punjab,City_81,T30,Male,1986-07-09,KYC_VERIFIED,Conservative,2021-01-01
INV01722,Investor 1722,ABCDE1722F,Rajasthan,City_58,T30,Female,1996-07-06,KYC_VERIFIED,Moderate,2021-01-01
INV01723,Investor 1723,ABCDE1723F,Karnataka,City_89,B30,Male,1976-07-11,KYC_VERIFIED,Aggressive,2021-01-01
INV01724,Investor 1724,ABCDE1724F,Punjab,City_65,T30,Female,1976-07-11,KYC_VERIFIED,Moderate,2021-01-01
INV01725,Investor 1725,ABCDE1725F,Tamil Nadu,City_95,T30,Female,1996-07-06,KYC_VERIFIED,Conservative,2021-01-01
INV01726,Investor 1726,ABCDE1726F,Punjab,City_68,B30,Female,1996-07-06,KYC_VERIFIED,Moderate,2021-01-01
INV01727,Investor 1727,ABCDE1727F,Gujarat,City_89,T30,Other,1996-07-06,KYC_VERIFIED,Conservative,2021-01-01
INV01728,Investor 1728,ABCDE1728F,Rajasthan,City_5,T30,Other,1996-07-06,KYC_VERIFIED,Moderate,2021-01-01
INV01729,Investor 1729,ABCDE1729F,Kerala,City_34,B30,Female,1966-07-14,KYC_VERIFIED,Moderate,2021-01-01
INV01730,Investor 1730,ABCDE1730F,Delhi,City_89,T30,Other,1986-07-09,KYC_VERIFIED,Moderate,2021-01-01
INV01731,Investor 1731,ABCDE1731F,Punjab,City_29,B30,Male,1976-07-11,KYC_VERIFIED,Aggressive,2021-01-01
INV01732,Investor 1732,ABCDE1732F,West Bengal,City_5,T30,Male,1996-07-06,KYC_VERIFIED,Moderate,2021-01-01
INV01733,Investor 1733,ABCDE1733F,Delhi,City_1,T30,Male,1986-07-09,KYC_VERIFIED,Conservative,2021-01-01
INV01734,Investor 1734,ABCDE1734F,Rajasthan,City_100,T30,Female,1996-07-06,KYC_VERIFIED,Conservative,2021-01-01
INV01735,Investor 1735,ABCDE1735F,Gujarat,City_26,B30,Male,1996-07-06,KYC_VERIFIED,Conservative,2021-01-01
INV01736,Investor 1736,ABCDE1736F,Karnataka,City_88,T30,Female,1986-07-09,KYC_VERIFIED,Conservative,2021-01-01
INV01737,Investor 1737,ABCDE1737F,Delhi,City_55,B30,Female,1996-07-06,KYC_VERIFIED,Conservative,2021-01-01
INV01738,Investor 1738,ABCDE1738F,Punjab,City_84,B30,Male,1996-07-06,KYC_VERIFIED,Conservative,2021-01-01
INV01739,Investor 1739,ABCDE1739F,Delhi,City_16,B30,Other,1976-07-11,KYC_VERIFIED,Moderate,2021-01-01
INV01740,Investor 1740,ABCDE1740F,Maharashtra,City_32,T30,Other,1996-07-06,KYC_VERIFIED,Conservative,2021-01-01
INV01741,Investor 1741,ABCDE1741F,Gujarat,City_12,B30,Male,1996-07-06,KYC_VERIFIED,Moderate,2021-01-01
INV01742,Investor 1742,ABCDE1742F,UP,City_25,T30,Male,1996-07-06,KYC_VERIFIED,Conservative,2021-01-01
INV01743,Investor 1743,ABCDE1743F,Gujarat,City_18,T30,Other,1996-07-06,KYC_VERIFIED,Moderate,2021-01-01
INV01744,Investor 1744,ABCDE1744F,Delhi,City_47,T30,Male,1976-07-11,KYC_VERIFIED,Moderate,2021-01-01
INV01745,Investor 1745,ABCDE1745F,Punjab,City_28,T30,Male,1996-07-06,KYC_VERIFIED,Conservative,2021-01-01
INV01746,Investor 1746,ABCDE1746F,Maharashtra,City_62,T30,Male,2006-07-04,KYC_VERIFIED,Conservative,2021-01-01
INV01747,Investor 1747,ABCDE1747F,Karnataka,City_28,B30,Other,1986-07-09,KYC_VERIFIED,Conservative,2021-01-01
INV01748,Investor 1748,ABCDE1748F,Maharashtra,City_99,T30,Male,1996-07-06,KYC_VERIFIED,Aggressive,2021-01-01
INV01749,Investor 1749,ABCDE1749F,Kerala,City_32,T30,Female,2006-07-04,KYC_VERIFIED,Moderate,2021-01-01
INV01750,Investor 1750,ABCDE1750F,Rajasthan,City_22,B30,Female,1986-07-09,KYC_VERIFIED,Moderate,2021-01-01
INV01751,Investor 1751,ABCDE1751F,Punjab,City_26,B30,Male,2006-07-04,KYC_VERIFIED,Conservative,2021-01-01
INV01752,Investor 1752,ABCDE1752F,Punjab,City_18,T30,Male,1986-07-09,KYC_VERIFIED,Moderate,2021-01-01
INV01753,Investor 1753,ABCDE1753F,Maharashtra,City_51,B30,Female,2006-07-04,KYC_VERIFIED,Aggressive,2021-01-01
INV01754,Investor 1754,ABCDE1754F,Tamil Nadu,City_36,T30,Female,1986-07-09,KYC_VERIFIED,Conservative,2021-01-01
INV01755,Investor 1755,ABCDE1755F,Delhi,City_74,T30,Female,1976-07-11,KYC_VERIFIED,Aggressive,2021-01-01
INV01756,Investor 1756,ABCDE1756F,West Bengal,City_85,B30,Female,1996-07-06,KYC_VERIFIED,Conservative,2021-01-01
INV01757,Investor 1757,ABCDE1757F,Tamil Nadu,City_6,B30,Other,2006-07-04,KYC_VERIFIED,Conservative,2021-01-01
INV01758,Investor 1758,ABCDE1758F,Karnataka,City_54,T30,Male,1996-07-06,KYC_VERIFIED,Aggressive,2021-01-01
INV01759,Investor 1759,ABCDE1759F,West Bengal,City_77,T30,Female,1986-07-09,KYC_VERIFIED,Conservative,2021-01-01
INV01760,Investor 1760,ABCDE1760F,Gujarat,City_96,B30,Female,1996-07-06,KYC_VERIFIED,Moderate,2021-01-01
INV01761,Investor 1761,ABCDE1761F,West Bengal,City_46,T30,Male,1996-07-06,KYC_VERIFIED,Aggressive,2021-01-01
INV01762,Investor 1762,ABCDE1762F,UP,City_56,T30,Other,2006-07-04,KYC_VERIFIED,Moderate,2021-01-01
INV01763,Investor 1763,ABCDE1763F,Delhi,City_13,T30,Female,1966-07-14,KYC_VERIFIED,Aggressive,2021-01-01
INV01764,Investor 1764,ABCDE1764F,Tamil Nadu,City_25,T30,Female,1976-07-11,KYC_VERIFIED,Aggressive,2021-01-01
INV01765,Investor 1765,ABCDE1765F,West Bengal,City_93,T30,Male,1986-07-09,KYC_VERIFIED,Aggressive,2021-01-01
INV01766,Investor 1766,ABCDE1766F,Gujarat,City_65,T30,Female,1996-07-06,KYC_VERIFIED,Aggressive,2021-01-01
INV01767,Investor 1767,ABCDE1767F,West Bengal,City_61,B30,Other,1996-07-06,KYC_VERIFIED,Conservative,2021-01-01
INV01768,Investor 1768,ABCDE1768F,Karnataka,City_39,B30,Male,1986-07-09,KYC_VERIFIED,Moderate,2021-01-01
INV01769,Investor 1769,ABCDE1769F,West Bengal,City_84,T30,Other,2006-07-04,KYC_VERIFIED,Moderate,2021-01-01
INV01770,Investor 1770,ABCDE1770F,Gujarat,City_55,B30,Female,1986-07-09,KYC_VERIFIED,Aggressive,2021-01-01
INV01771,Investor 1771,ABCDE1771F,Delhi,City_68,B30,Male,1996-07-06,KYC_VERIFIED,Conservative,2021-01-01
INV01772,Investor 1772,ABCDE1772F,West Bengal,City_21,B30,Male,2006-07-04,KYC_VERIFIED,Aggressive,2021-01-01
INV01773,Investor 1773,ABCDE1773F,Karnataka,City_81,B30,Male,1996-07-06,KYC_VERIFIED,Aggressive,2021-01-01
INV01774,Investor 1774,ABCDE1774F,Rajasthan,City_13,B30,Male,1986-07-09,KYC_VERIFIED,Moderate,2021-01-01
INV01775,Investor 1775,ABCDE1775F,Delhi,City_2,T30,Male,1976-07-11,KYC_VERIFIED,Conservative,2021-01-01
INV01776,Investor 1776,ABCDE1776F,Rajasthan,City_37,T30,Other,1986-07-09,KYC_VERIFIED,Moderate,2021-01-01
INV01777,Investor 1777,ABCDE1777F,Karnataka,City_20,T30,Other,2006-07-04,KYC_VERIFIED,Moderate,2021-01-01
INV01778,Investor 1778,ABCDE1778F,Kerala,City_70,B30,Male,1996-07-06,KYC_VERIFIED,Aggressive,2021-01-01
INV01779,Investor 1779,ABCDE1779F,Karnataka,City_80,B30,Female,1996-07-06,KYC_VERIFIED,Aggressive,2021-01-01
INV01780,Investor 1780,ABCDE1780F,Maharashtra,City_99,T30,Male,1996-07-06,KYC_VERIFIED,Aggressive,2021-01-01
INV01781,Investor 1781,ABCDE1781F,UP,City_86,T30,Other,1966-07-14,KYC_VERIFIED,Conservative,2021-01-01
INV01782,Investor 1782,ABCDE1782F,Gujarat,City_97,T30,Male,1986-07-09,KYC_VERIFIED,Moderate,2021-01-01
INV01783,Investor 1783,ABCDE1783F,West Bengal,City_86,B30,Other,2006-07-04,KYC_VERIFIED,Conservative,2021-01-01
INV01784,Investor 1784,ABCDE1784F,Gujarat,City_49,B30,Female,1996-07-06,KYC_VERIFIED,Aggressive,2021-01-01
INV01785,Investor 1785,ABCDE1785F,Kerala,City_70,B30,Male,1996-07-06,KYC_VERIFIED,Aggressive,2021-01-01
INV01786,Investor 1786,ABCDE1786F,Tamil Nadu,City_45,T30,Other,1996-07-06,KYC_VERIFIED,Moderate,2021-01-01
INV01787,Investor 1787,ABCDE1787F,Delhi,City_18,T30,Male,1966-07-14,KYC_VERIFIED,Conservative,2021-01-01
INV01788,Investor 1788,ABCDE1788F,Delhi,City_54,B30,Male,2006-07-04,KYC_VERIFIED,Aggressive,2021-01-01
INV01789,Investor 1789,ABCDE1789F,Delhi,City_82,B30,Other,1996-07-06,KYC_VERIFIED,Moderate,2021-01-01
INV01790,Investor 1790,ABCDE1790F,Delhi,City_8,T30,Female,1996-07-06,KYC_VERIFIED,Moderate,2021-01-01
INV01791,Investor 1791,ABCDE1791F,Rajasthan,City_38,T30,Other,1986-07-09,KYC_VERIFIED,Aggressive,2021-01-01
INV01792,Investor 1792,ABCDE1792F,Maharashtra,City_17,T30,Female,1986-07-09,KYC_VERIFIED,Aggressive,2021-01-01
INV01793,Investor 1793,ABCDE1793F,Maharashtra,City_2,T30,Other,1996-07-06,KYC_VERIFIED,Moderate,2021-01-01
